id,ident,type,name,lat,lon,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
3632,KLAX,large_airport,Los Angeles International Airport,33.942501,-118.407997,125,NA,United States,US,California,US-CA,CA,Los Angeles,1,KLAX,LAX,LAX,https://www.flylax.com/,https://en.wikipedia.org/wiki/Los_Angeles_International_Airport,,1335475,2020-04-26T22:37:22+00:00
3754,KORD,large_airport,Chicago O'Hare International Airport,41.9786,-87.9048,672,NA,United States,US,Illinois,US-IL,IL,Chicago,1,KORD,ORD,ORD,https://www.flychicago.com/ohare/home/pages/default.aspx,https://en.wikipedia.org/wiki/O'Hare_International_Airport,"CHI, Orchard Place",1503175,2018-09-16T02:35:35+00:00
3622,KJFK,large_airport,John F Kennedy International Airport,40.639801,-73.7789,13,NA,United States,US,New York,US-NY,NY,New York,1,KJFK,JFK,JFK,https://www.jfkairport.com/,https://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport,"Manhattan, New York City, NYC, Idlewild, IDL, KIDL",1052075,2021-11-21T19:43:08+00:00
3384,KATL,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026,NA,United States,US,Georgia,US-GA,GA,Atlanta,1,KATL,ATL,ATL,http://www.atlanta-airport.com/,https://en.wikipedia.org/wiki/Hartsfield–Jackson_Atlanta_International_Airport,,2002475,2018-09-19T14:50:01+00:00
3878,KSFO,large_airport,San Francisco International Airport,37.61899948,-122.375,13,NA,United States,US,California,US-CA,CA,San Francisco,1,KSFO,SFO,SFO,http://www.flysfo.com/,https://en.wikipedia.org/wiki/San_Francisco_International_Airport,"QSF, QBA",1112475,2008-06-13T14:30:04+00:00
3488,KDFW,large_airport,Dallas Fort Worth International Airport,32.896801,-97.038002,607,NA,United States,US,Texas,US-TX,TX,Dallas-Fort Worth,1,KDFW,DFW,DFW,https://www.dfwairport.com/,https://en.wikipedia.org/wiki/Dallas/Fort_Worth_International_Airport,QDF,1203175,2018-09-19T14:53:02+00:00
3521,KEWR,large_airport,Newark Liberty International Airport,40.692501,-74.168701,18,NA,United States,US,New Jersey,US-NJ,NJ,New York,1,KEWR,EWR,EWR,http://www.panynj.gov/CommutingTravel/airports/html/newarkliberty.html,https://en.wikipedia.org/wiki/Newark_Liberty_International_Airport,"Manhattan, New York City, NYC",1064475,2021-04-10T17:02:34+00:00
3631,KLAS,large_airport,McCarran International Airport,36.08010101,-115.1520004,2181,NA,United States,US,Nevada,US-NV,NV,Las Vegas,1,KLAS,LAS,LAS,http://www.mccarran.com/,https://en.wikipedia.org/wiki/McCarran_International_Airport,,1068475,2010-07-05T16:48:39+00:00
3670,KMCO,large_airport,Orlando International Airport,28.42939949,-81.30899811,96,NA,United States,US,Florida,US-FL,FL,Orlando,1,KMCO,MCO,MCO,http://www.orlandoairports.net/,https://en.wikipedia.org/wiki/Orlando_International_Airport,"Disney World,Epcot Center",1044075,2008-06-13T14:30:04+00:00
3486,KDEN,large_airport,Denver International Airport,39.86169815,-104.6729965,5431,NA,United States,US,Colorado,US-CO,CO,Denver,1,KDEN,DEN,DEN,http://www.flydenver.com/,https://en.wikipedia.org/wiki/Denver_International_Airport,"DVX, KVDX",1103275,2015-11-13T09:28:42+00:00
3643,KLGA,large_airport,La Guardia Airport,40.777199,-73.872597,21,NA,United States,US,New York,US-NY,NY,New York,1,KLGA,LGA,LGA,https://www.laguardiaairport.com/,https://en.wikipedia.org/wiki/LaGuardia_Airport,"Manhattan, New York City, NYC, Glenn H. Curtiss Airport, North Beach Airport, La Guardia",1030575,2021-05-11T07:00:19+00:00
3685,KMIA,large_airport,Miami International Airport,25.79319954,-80.29060364,8,NA,United States,US,Florida,US-FL,FL,Miami,1,KMIA,MIA,MIA,http://www.miami-airport.com/,https://en.wikipedia.org/wiki/Miami_International_Airport,"MFW, South Florida",1073075,2008-06-13T14:30:04+00:00
3602,KIAD,large_airport,Washington Dulles International Airport,38.9445,-77.455803,312,NA,United States,US,District of Columbia,US-DC,DC,Washington,1,KIAD,IAD,IAD,http://www.mwaa.com/dulles/,https://en.wikipedia.org/wiki/Washington_Dulles_International_Airport,WAS,1023875,2021-04-10T17:05:16+00:00
3772,KPHX,large_airport,Phoenix Sky Harbor International Airport,33.435302,-112.005905,1135,NA,United States,US,Arizona,US-AZ,AZ,Phoenix,1,KPHX,PHX,PHX,http://phoenix.gov/skyharborairport/,https://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport,,1060875,2021-07-22T18:14:49+00:00
3422,KBOS,large_airport,Logan International Airport,42.3643,-71.005203,20,NA,United States,US,Massachusetts,US-MA,MA,Boston,1,KBOS,BOS,BOS,http://www.massport.com/logan/,https://en.wikipedia.org/wiki/Logan_International_Airport,General Edward Lawrence Logan International Airport,1035875,2021-04-09T01:43:35+00:00
3875,KSEA,large_airport,Seattle Tacoma International Airport,47.449001,-122.308998,433,NA,United States,US,Washington,US-WA,WA,Seattle,1,KSEA,SEA,SEA,http://www.portseattle.org/seatac/,https://en.wikipedia.org/wiki/Seattle–Tacoma_International_Airport,,1038675,2018-09-19T14:50:47+00:00
3771,KPHL,large_airport,Philadelphia International Airport,39.87189865,-75.2410965,36,NA,United States,US,Pennsylvania,US-PA,PA,Philadelphia,1,KPHL,PHL,PHL,http://www.phl.org/,https://en.wikipedia.org/wiki/Philadelphia_International_Airport,,1031075,2008-06-13T14:30:04+00:00
3604,KIAH,large_airport,George Bush Intercontinental Houston Airport,29.9843998,-95.34140015,97,NA,United States,US,Texas,US-TX,TX,Houston,1,KIAH,IAH,IAH,http://www.fly2houston.com/iah,https://en.wikipedia.org/wiki/George_Bush_Intercontinental_Airport,QHO,1055675,2008-06-13T14:30:04+00:00
3457,KCLT,large_airport,Charlotte Douglas International Airport,35.2140007,-80.94309998,748,NA,United States,US,North Carolina,US-NC,NC,Charlotte,1,KCLT,CLT,CLT,http://www.charlotteairport.com/,https://en.wikipedia.org/wiki/Charlotte/Douglas_International_Airport,,1028075,2009-01-30T14:52:52+00:00
3497,KDTW,large_airport,Detroit Metropolitan Wayne County Airport,42.21239853,-83.35340118,645,NA,United States,US,Michigan,US-MI,MI,Detroit,1,KDTW,DTW,DTW,http://www.metroairport.com/,https://en.wikipedia.org/wiki/Detroit_Metropolitan_Wayne_County_Airport,"DTT, Detroit Metro Airport",1079375,2008-06-13T14:30:04+00:00
3483,KDCA,large_airport,Ronald Reagan Washington National Airport,38.8521,-77.037697,15,NA,United States,US,District of Columbia,US-DC,DC,Washington,1,KDCA,DCA,DCA,http://www.flyreagan.com/dca/reagan-national-airport,https://en.wikipedia.org/wiki/Ronald_Reagan_Washington_National_Airport,WAS,1016175,2016-12-13T09:13:00+00:00
3709,KMSP,large_airport,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,841,NA,United States,US,Minnesota,US-MN,MN,Minneapolis,1,KMSP,MSP,MSP,http://www.mspairport.com/,https://en.wikipedia.org/wiki/Minneapolis–Saint_Paul_International_Airport,,1085275,2021-03-12T10:39:13+00:00
3887,KSLC,large_airport,Salt Lake City International Airport,40.785749,-111.979746,4227,NA,United States,US,Utah,US-UT,UT,Salt Lake City,1,KSLC,SLC,SLC,,https://en.wikipedia.org/wiki/Salt_Lake_City_International_Airport,,1025075,2021-03-12T13:26:58+00:00
3673,KMDW,large_airport,Chicago Midway International Airport,41.785999,-87.752403,620,NA,United States,US,Illinois,US-IL,IL,Chicago,1,KMDW,MDW,MDW,https://www.flychicago.com/midway/home/pages/default.aspx,https://en.wikipedia.org/wiki/Midway_International_Airport,CHI,1015475,2022-01-08T14:26:07+00:00
3531,KFLL,large_airport,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9,NA,United States,US,Florida,US-FL,FL,Fort Lauderdale,1,KFLL,FLL,FLL,http://www.broward.org/airport,https://en.wikipedia.org/wiki/Fort_Lauderdale–Hollywood_International_Airport,"MFW, South Florida",1015275,2018-09-16T02:40:06+00:00
3862,KSAN,large_airport,San Diego International Airport,32.73360062,-117.1900024,17,NA,United States,US,California,US-CA,CA,San Diego,1,KSAN,SAN,SAN,http://www.san.org/,https://en.wikipedia.org/wiki/San_Diego_International_Airport,Lindbergh Field,1017175,2014-12-10T01:00:52+00:00
3435,KBWI,large_airport,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146,NA,United States,US,Maryland,US-MD,MD,Baltimore,1,KBWI,BWI,BWI,https://www.bwiairport.com/,https://en.wikipedia.org/wiki/Baltimore%E2%80%93Washington_International_Airport,WAS,1021075,2018-09-16T02:37:47+00:00
3905,KSTL,large_airport,St Louis Lambert International Airport,38.748697,-90.370003,618,NA,United States,US,Missouri,US-MO,MO,St Louis,1,KSTL,STL,STL,https://www.flystl.com/,https://en.wikipedia.org/wiki/St._Louis_Lambert_International_Airport,Lambert St Louis,1047075,2018-09-21T03:04:43+00:00
5453,PHNL,large_airport,Daniel K Inouye International Airport,21.32062,-157.924228,13,OC,United States,US,Hawaii,US-HI,HI,Honolulu,1,PHNL,HNL,HNL,http://airports.hawaii.gov/hnl/,https://en.wikipedia.org/wiki/Daniel_K._Inouye_International_Airport,"Hickam Air Force Base, HIK, PHIK, KHNL, Honolulu International",1029375,2022-03-08T15:59:42+00:00
3768,KPDX,large_airport,Portland International Airport,45.58869934,-122.5979996,31,NA,United States,US,Oregon,US-OR,OR,Portland,1,KPDX,PDX,PDX,,https://en.wikipedia.org/wiki/Portland_International_Airport,,1015775,2010-01-23T11:28:03+00:00
3711,KMSY,large_airport,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323,4,NA,United States,US,Louisiana,US-LA,LA,New Orleans,1,KMSY,MSY,MSY,,https://en.wikipedia.org/wiki/Louis_Armstrong_New_Orleans_International_Airport,,1012575,2008-06-13T14:30:04+00:00
3471,KCVG,large_airport,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,896,NA,United States,US,Kentucky,US-KY,KY,Cincinnati / Covington,1,KCVG,CVG,CVG,,https://en.wikipedia.org/wiki/Cincinnati/Northern_Kentucky_International_Airport,,1029475,2020-06-19T11:43:26+00:00
3926,KTPA,large_airport,Tampa International Airport,27.97550011,-82.53320313,26,NA,United States,US,Florida,US-FL,FL,Tampa,1,KTPA,TPA,TPA,,https://en.wikipedia.org/wiki/Tampa_International_Airport,,1017475,2008-06-13T14:30:04+00:00
3420,KBNA,large_airport,Nashville International Airport,36.12450027,-86.67819977,599,NA,United States,US,Tennessee,US-TN,TN,Nashville,1,KBNA,BNA,BNA,,https://en.wikipedia.org/wiki/Nashville_International_Airport,,52075,2008-06-13T14:30:04+00:00
3778,KPIT,large_airport,Pittsburgh International Airport,40.49150085,-80.23290253,1203,NA,United States,US,Pennsylvania,US-PA,PA,Pittsburgh,1,KPIT,PIT,PIT,,https://en.wikipedia.org/wiki/Pittsburgh_International_Airport,,1021875,2010-01-23T11:28:03+00:00
3386,KAUS,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,542,NA,United States,US,Texas,US-TX,TX,Austin,1,KAUS,AUS,AUS,http://www.ci.austin.tx.us/austinairport/,https://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport,,51675,2021-05-13T19:39:21+00:00
3883,KSJC,large_airport,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,62,NA,United States,US,California,US-CA,CA,San Jose,1,KSJC,SJC,SJC,http://www.flysanjose.com/,https://en.wikipedia.org/wiki/San_Jose_International_Airport,"QSF, QBA",1014275,2017-05-27T23:04:55+00:00
3844,KRDU,large_airport,Raleigh Durham International Airport,35.87760162,-78.78749847,435,NA,United States,US,North Carolina,US-NC,NC,Raleigh/Durham,1,KRDU,RDU,RDU,,https://en.wikipedia.org/wiki/Raleigh-Durham_International_Airport,,1011675,2008-06-13T14:30:04+00:00
3744,KOAK,large_airport,Metropolitan Oakland International Airport,37.721298,-122.221001,9,NA,United States,US,California,US-CA,CA,Oakland,1,KOAK,OAK,OAK,http://www.oaklandairport.com/,https://en.wikipedia.org/wiki/Oakland_International_Airport,"QSF, QBA",1012475,2017-05-27T22:59:41+00:00
3863,KSAT,large_airport,San Antonio International Airport,29.533701,-98.469803,809,NA,United States,US,Texas,US-TX,TX,San Antonio,1,KSAT,SAT,SAT,https://www.sanantonio.gov/aviation,https://en.wikipedia.org/wiki/San_Antonio_International_Airport,,1475,2020-04-19T09:52:41+00:00
3675,KMEM,large_airport,Memphis International Airport,35.04240036,-89.97669983,341,NA,United States,US,Tennessee,US-TN,TN,Memphis,1,KMEM,MEM,MEM,,https://en.wikipedia.org/wiki/Memphis_International_Airport,,1014475,2008-06-13T14:30:04+00:00
3668,KMCI,large_airport,Kansas City International Airport,39.2976,-94.713898,1026,NA,United States,US,Missouri,US-MO,MO,Kansas City,1,KMCI,MCI,MCI,http://www.flykci.com/,https://en.wikipedia.org/wiki/Kansas_City_International_Airport,,1015075,2016-05-31T09:33:29+00:00
3894,KSNA,medium_airport,John Wayne Airport-Orange County Airport,33.675701,-117.867996,56,NA,United States,US,California,US-CA,CA,Santa Ana,1,KSNA,SNA,SNA,http://www.ocair.com/,https://en.wikipedia.org/wiki/John_Wayne_Airport,"Disney, Disneyland, Orange County",750,2021-08-01T10:11:28+00:00
3588,KHOU,medium_airport,William P Hobby Airport,29.645399,-95.2789,46,NA,United States,US,Texas,US-TX,TX,Houston,1,KHOU,HOU,HOU,http://www.fly2houston.com/hobbyHome,https://en.wikipedia.org/wiki/William_P._Hobby_Airport,QHO,750,2021-11-21T14:56:51+00:00
3454,KCLE,large_airport,Cleveland Hopkins International Airport,41.4117012,-81.84980011,791,NA,United States,US,Ohio,US-OH,OH,Cleveland,1,KCLE,CLE,CLE,http://www.clevelandairport.com/,https://en.wikipedia.org/wiki/Cleveland_Hopkins_International_Airport,,1015875,2010-10-22T20:04:02+00:00
3479,KDAL,medium_airport,Dallas Love Field,32.847099,-96.851799,487,NA,United States,US,Texas,US-TX,TX,Dallas,1,KDAL,DAL,DAL,http://www.dallas-lovefield.com/,https://en.wikipedia.org/wiki/Dallas_Love_Field,QDF,750,2021-11-21T14:57:51+00:00
3610,KIND,large_airport,Indianapolis International Airport,39.7173,-86.294403,797,NA,United States,US,Indiana,US-IN,IN,Indianapolis,1,KIND,IND,IND,http://www.indianapolisairport.com/,https://en.wikipedia.org/wiki/Indianapolis_International_Airport,,52075,2016-07-08T18:41:42+00:00
16091,KABQ,medium_airport,Albuquerque International Sunport,35.040199,-106.609001,5355,NA,United States,US,New Mexico,US-NM,NM,Albuquerque,1,KABQ,ABQ,ABQ,http://www.abqsunport.com/,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport,,500,2021-11-21T14:58:42+00:00
3690,KMKE,large_airport,General Mitchell International Airport,42.94720078,-87.89659882,723,NA,United States,US,Wisconsin,US-WI,WI,Milwaukee,1,KMKE,MKE,MKE,,https://en.wikipedia.org/wiki/General_Mitchell_International_Airport,,1575,2008-06-13T14:30:04+00:00
3458,KCMH,large_airport,John Glenn Columbus International Airport,39.998001,-82.891899,815,NA,United States,US,Ohio,US-OH,OH,Columbus,1,KCMH,CMH,CMH,https://flycolumbus.com/,https://en.wikipedia.org/wiki/Port_Columbus_International_Airport,,1675,2018-04-19T16:19:05+00:00
3932,KTUS,medium_airport,Tucson International Airport / Morris Air National Guard Base,32.115004,-110.938053,2643,NA,United States,US,Arizona,US-AZ,AZ,Tucson,1,KTUS,TUS,TUS,https://www.flytucson.com/,https://en.wikipedia.org/wiki/Tucson_International_Airport,"tucson, tucson international, morris angb",750,2021-11-21T14:59:59+00:00
3396,KBDL,medium_airport,Bradley International Airport,41.93851,-72.688066,173,NA,United States,US,Connecticut,US-CT,CT,Hartford,1,KBDL,BDL,BDL,http://www.bradleyairport.com/,https://en.wikipedia.org/wiki/Bradley_International_Airport,"HFD, Hartford",750,2021-11-22T14:10:49+00:00
3620,KJAX,large_airport,Jacksonville International Airport,30.49410057,-81.68789673,30,NA,United States,US,Florida,US-FL,FL,Jacksonville,1,KJAX,JAX,JAX,,https://en.wikipedia.org/wiki/Jacksonville_International_Airport,,1475,2008-06-13T14:30:04+00:00
3431,KBUF,large_airport,Buffalo Niagara International Airport,42.94049835,-78.73220062,728,NA,United States,US,New York,US-NY,NY,Buffalo,1,KBUF,BUF,BUF,,https://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,,1475,2010-01-23T11:27:48+00:00
5388,PANC,large_airport,Ted Stevens Anchorage International Airport,61.1744,-149.996002,152,NA,United States,US,Alaska,US-AK,AK,Anchorage,1,PANC,ANC,ANC,,https://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,,1475,2021-07-22T18:16:22+00:00
3747,KOKC,medium_airport,Will Rogers World Airport,35.393101,-97.6007,1295,NA,United States,US,Oklahoma,US-OK,OK,Oklahoma City,1,KOKC,OKC,OKC,,https://en.wikipedia.org/wiki/Will_Rogers_World_Airport,,750,2021-11-21T14:55:53+00:00
3512,KELP,medium_airport,El Paso International Airport,31.80719948,-106.3779984,3959,NA,United States,US,Texas,US-TX,TX,El Paso,1,KELP,ELP,ELP,,https://en.wikipedia.org/wiki/El_Paso_International_Airport,,750,2010-01-23T11:27:50+00:00
3892,KSMF,large_airport,Sacramento International Airport,38.69540024,-121.5910034,27,NA,United States,US,California,US-CA,CA,Sacramento,1,KSMF,SMF,SMF,,https://en.wikipedia.org/wiki/Sacramento_International_Airport,,51475,2008-06-13T14:30:04+00:00
5455,PHOG,medium_airport,Kahului Airport,20.898543,-156.431212,54,OC,United States,US,Hawaii,US-HI,HI,Kahului,1,PHOG,OGG,OGG,,https://en.wikipedia.org/wiki/Kahului_Airport,,750,2022-03-08T16:01:30+00:00
3766,KPBI,large_airport,Palm Beach International Airport,26.68320084,-80.09559631,19,NA,United States,US,Florida,US-FL,FL,West Palm Beach,1,KPBI,PBI,PBI,,https://en.wikipedia.org/wiki/Palm_Beach_International_Airport,"MFW, South Florida",1275,2008-06-13T14:30:04+00:00
3432,KBUR,medium_airport,Bob Hope Airport,34.197703,-118.356378,778,NA,United States,US,California,US-CA,CA,Burbank,1,KBUR,BUR,BUR,,,,750,2021-03-26T10:42:14+00:00
3751,KOMA,medium_airport,Eppley Airfield,41.3032,-95.894096,984,NA,United States,US,Nebraska,US-NE,NE,Omaha,1,KOMA,OMA,OMA,,https://en.wikipedia.org/wiki/Eppley_Airfield,,750,2021-11-20T15:22:06+00:00
3795,KPVD,large_airport,Theodore Francis Green State Airport,41.725038,-71.425668,55,NA,United States,US,Rhode Island,US-RI,RI,Providence,1,KPVD,PVD,PVD,,https://en.wikipedia.org/wiki/T._F._Green_Airport,,1050,2021-10-29T12:34:00+00:00
3853,KRNO,large_airport,Reno Tahoe International Airport,39.49909973,-119.7679977,4415,NA,United States,US,Nevada,US-NV,NV,Reno,1,KRNO,RNO,RNO,,https://en.wikipedia.org/wiki/Reno-Tahoe_International_Airport,,1050,2009-02-03T07:40:35+00:00
3755,KORF,medium_airport,Norfolk International Airport,36.8946,-76.201202,26,NA,United States,US,Virginia,US-VA,VA,Norfolk,1,KORF,ORF,ORF,,https://en.wikipedia.org/wiki/Norfolk_International_Airport,,750,2021-11-21T15:01:46+00:00
3450,KCHS,medium_airport,Charleston International Airport,32.898602,-80.040497,46,NA,United States,US,South Carolina,US-SC,SC,Charleston,1,KCHS,CHS,CHS,,https://en.wikipedia.org/wiki/Charleston_International_Airport,Charleston Air Force Base,750,2021-11-21T15:01:18+00:00
3644,KLGB,medium_airport,Long Beach Airport (Daugherty Field),33.817699,-118.152,60,NA,United States,US,California,US-CA,CA,Long Beach,1,KLGB,LGB,LGB,http://www.lgb.org/,https://en.wikipedia.org/wiki/Long_Beach_Airport,Daugherty Field,750,2020-09-24T14:18:06+00:00
3873,KSDF,large_airport,Louisville Muhammad Ali International Airport,38.1744,-85.736,501,NA,United States,US,Kentucky,US-KY,KY,Louisville,1,KSDF,SDF,SDF,http://www.flylouisville.com,https://en.wikipedia.org/wiki/Louisville_International_Airport,"Louisville International, Standiford Field",1875,2019-12-14T21:35:15+00:00
3864,KSAV,large_airport,Savannah Hilton Head International Airport,32.12760162,-81.20210266,50,NA,United States,US,Georgia,US-GA,GA,Savannah,1,KSAV,SAV,SAV,,https://en.wikipedia.org/wiki/Savannah/Hilton_Head_International_Airport,,1275,2010-01-23T11:28:05+00:00
3406,KBHM,medium_airport,Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,650,NA,United States,US,Alabama,US-AL,AL,Birmingham,1,KBHM,BHM,BHM,http://www.flybirmingham.com/,https://en.wikipedia.org/wiki/Birmingham_International_Airport_(US),,750,2021-11-21T15:02:17+00:00
3847,KRIC,large_airport,Richmond International Airport,37.50519943,-77.31970215,167,NA,United States,US,Virginia,US-VA,VA,Richmond,1,KRIC,RIC,RIC,,https://en.wikipedia.org/wiki/Richmond_International_Airport,,1475,2008-06-13T14:30:04+00:00
3421,KBOI,medium_airport,Boise Air Terminal/Gowen Field,43.5644,-116.223,2871,NA,United States,US,Idaho,US-ID,ID,Boise,1,KBOI,BOI,BOI,http://www.cityofboise.org/departments/airport/,https://en.wikipedia.org/wiki/Boise_Airport,"Boise Air Terminal, Gowen Field",750,2021-11-21T15:02:39+00:00
3752,KONT,large_airport,Ontario International Airport,34.05599976,-117.6009979,944,NA,United States,US,California,US-CA,CA,Ontario,1,KONT,ONT,ONT,,https://en.wikipedia.org/wiki/LA/Ontario_International_Airport,,1475,2008-06-13T14:30:04+00:00
3371,KALB,medium_airport,Albany International Airport,42.74829865,-73.80169678,285,NA,United States,US,New York,US-NY,NY,Albany,1,KALB,ALB,ALB,http://www.albanyairport.com/,https://en.wikipedia.org/wiki/Albany_International_Airport,,750,2008-06-13T14:30:04+00:00
3913,KSYR,large_airport,Syracuse Hancock International Airport,43.11119843,-76.10630035,421,NA,United States,US,New York,US-NY,NY,Syracuse,1,KSYR,SYR,SYR,http://www.syrairport.org/,https://en.wikipedia.org/wiki/Syracuse_Hancock_International_Airport,,1275,2009-07-11T20:52:07+00:00
3858,KRSW,large_airport,Southwest Florida International Airport,26.53619957,-81.75520325,30,NA,United States,US,Florida,US-FL,FL,Fort Myers,1,KRSW,RSW,RSW,http://www.flylcpa.com/,https://en.wikipedia.org/wiki/Southwest_Florida_International_Airport,,51150,2009-04-15T21:59:48+00:00
3589,KHPN,medium_airport,Westchester County Airport,41.06700134,-73.70760345,439,NA,United States,US,New York,US-NY,NY,White Plains,1,KHPN,HPN,HPN,,https://en.wikipedia.org/wiki/Westchester_County_Airport,"Manhattan, New York City, NYC",750,2008-06-13T14:30:04+00:00
3757,KOSH,medium_airport,Wittman Regional Airport,43.9844017,-88.55699921,808,NA,United States,US,Wisconsin,US-WI,WI,Oshkosh,0,KOSH,OSH,OSH,http://www.wittmanairport.com/,https://en.wikipedia.org/wiki/Wittman_Regional_Airport,,375,2008-06-13T14:30:04+00:00
5448,PHKO,medium_airport,Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,47,OC,United States,US,Hawaii,US-HI,HI,Kailua-Kona,1,PHKO,KOA,KOA,,https://en.wikipedia.org/wiki/Kona_International_Airport,,750,2022-03-08T16:02:00+00:00
3552,KGEG,medium_airport,Spokane International Airport,47.6199,-117.533997,2376,NA,United States,US,Washington,US-WA,WA,Spokane,1,KGEG,GEG,GEG,,https://en.wikipedia.org/wiki/Spokane_International_Airport,,750,2021-11-21T15:03:15+00:00
3930,KTUL,large_airport,Tulsa International Airport,36.19839859,-95.88809967,677,NA,United States,US,Oklahoma,US-OK,OK,Tulsa,1,KTUL,TUL,TUL,,https://en.wikipedia.org/wiki/Tulsa_International_Airport,,1475,2008-06-13T14:30:04+00:00
3566,KGRR,medium_airport,Gerald R. Ford International Airport,42.88079834,-85.52279663,794,NA,United States,US,Michigan,US-MI,MI,Grand Rapids,1,KGRR,GRR,GRR,,https://en.wikipedia.org/wiki/Gerald_R._Ford_International_Airport,,750,2010-01-23T11:27:52+00:00
3481,KDAY,medium_airport,James M Cox Dayton International Airport,39.902401,-84.219398,1009,NA,United States,US,Ohio,US-OH,OH,Dayton,1,KDAY,DAY,DAY,,https://en.wikipedia.org/wiki/Dayton_International_Airport,,750,2021-11-20T16:28:58+00:00
3496,KDSM,medium_airport,Des Moines International Airport,41.534,-93.663101,958,NA,United States,US,Iowa,US-IA,IA,Des Moines,1,KDSM,DSM,DSM,,https://en.wikipedia.org/wiki/Des_Moines_International_Airport,,750,2021-08-08T06:02:23+00:00
3645,KLIT,medium_airport,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,262,NA,United States,US,Arkansas,US-AR,AR,Little Rock,1,KLIT,LIT,LIT,,https://en.wikipedia.org/wiki/Little_Rock_National_Airport,,750,2021-11-20T16:32:41+00:00
3605,KICT,medium_airport,Wichita Eisenhower National Airport,37.649899,-97.433098,1333,NA,United States,US,Kansas,US-KS,KS,Wichita,1,KICT,ICT,ICT,,https://en.wikipedia.org/wiki/Wichita_Dwight_D._Eisenhower_National_Airport,,750,2021-07-31T17:52:14+00:00
3707,KMSN,medium_airport,Dane County Regional Truax Field,43.1399,-89.337502,887,NA,United States,US,Wisconsin,US-WI,WI,Madison,1,KMSN,MSN,MSN,,https://en.wikipedia.org/wiki/Dane_County_Regional_Airport,,750,2022-03-04T14:34:33+00:00
3463,KCOS,medium_airport,City of Colorado Springs Municipal Airport,38.805801,-104.700996,6187,NA,United States,US,Colorado,US-CO,CO,Colorado Springs,1,KCOS,COS,COS,https://flycos.coloradosprings.gov/,https://en.wikipedia.org/wiki/Colorado_Springs_Airport,,750,2021-11-22T14:14:00+00:00
3855,KROC,medium_airport,Greater Rochester International Airport,43.1189,-77.672401,559,NA,United States,US,New York,US-NY,NY,Rochester,1,KROC,ROC,ROC,,https://en.wikipedia.org/wiki/Greater_Rochester_International_Airport,,750,2022-03-04T14:05:26+00:00
3796,KPWM,large_airport,Portland International Jetport,43.646198,-70.309303,76,NA,United States,US,Maine,US-ME,ME,Portland,1,KPWM,PWM,PWM,,https://en.wikipedia.org/wiki/Portland_International_Jetport,,1275,2019-07-19T14:25:54+00:00
3684,KMHT,medium_airport,Manchester-Boston Regional Airport,42.932598,-71.435699,266,NA,United States,US,New Hampshire,US-NH,NH,Manchester,1,KMHT,MHT,MHT,,https://en.wikipedia.org/wiki/Manchester-Boston_Regional_Airport,,599,2021-08-01T05:28:18+00:00
3792,KPSP,medium_airport,Palm Springs International Airport,33.8297,-116.507004,477,NA,United States,US,California,US-CA,CA,Palm Springs,1,KPSP,PSP,PSP,http://www.palmspringsca.gov/index.aspx?page=270,https://en.wikipedia.org/wiki/Palm_Springs_International_Airport,Palm Springs Air Base,750,2021-04-19T16:07:50+00:00
3866,KSBA,medium_airport,Santa Barbara Municipal Airport,34.42620087,-119.8399963,13,NA,United States,US,California,US-CA,CA,Santa Barbara,1,KSBA,SBA,SBA,,https://en.wikipedia.org/wiki/Santa_Barbara_Airport,,750,2010-01-23T11:28:05+00:00
3938,KTYS,medium_airport,McGhee Tyson Airport,35.811001,-83.994003,981,NA,United States,US,Tennessee,US-TN,TN,Knoxville,1,KTYS,TYS,TYS,,https://en.wikipedia.org/wiki/McGhee_Tyson_Airport,,750,2021-11-20T16:26:47+00:00
3783,KPNS,medium_airport,Pensacola International Airport,30.4734,-87.1866,121,NA,United States,US,Florida,US-FL,FL,Pensacola,1,KPNS,PNS,PNS,http://www.flypensacola.com/,https://en.wikipedia.org/wiki/Pensacola_Regional_Airport,,750,2019-11-07T18:53:05+00:00
